pair_id,interp_block,record_point,t,d
13,0,resid_post_6,0.6000,0.707729
13,0,resid_post_7,0.6000,0.711212
13,0,resid_post_8,0.6000,0.691607
13,0,resid_post_9,0.6000,0.705604
13,0,resid_post_10,0.6000,0.710712
13,0,resid_post_11,0.6000,0.712868
13,0,logits,0.6100,0.755287
13,0,resid_post_1,0.6100,0.660087
13,0,resid_post_2,0.6100,0.682528
13,0,resid_post_3,0.6100,0.682932
13,0,resid_post_4,0.6100,0.709122
13,0,resid_post_5,0.6100,0.716178
13,0,resid_post_6,0.6100,0.722746
13,0,resid_post_7,0.6100,0.727030
13,0,resid_post_8,0.6100,0.709680
13,0,resid_post_9,0.6100,0.724315
13,0,resid_post_10,0.6100,0.728996
13,0,resid_post_11,0.6100,0.731769
13,0,logits,0.6200,0.776847
13,0,resid_post_1,0.6200,0.670334
13,0,resid_post_2,0.6200,0.693128
13,0,resid_post_3,0.6200,0.694447
13,0,resid_post_4,0.6200,0.721511
13,0,resid_post_5,0.6200,0.730204
13,0,resid_post_6,0.6200,0.737093
13,0,resid_post_7,0.6200,0.742084
13,0,resid_post_8,0.6200,0.726833
13,0,resid_post_9,0.6200,0.741830
13,0,resid_post_10,0.6200,0.746126
13,0,resid_post_11,0.6200,0.749397
13,0,logits,0.6300,0.796339
13,0,resid_post_1,0.6300,0.680493
13,0,resid_post_2,0.6300,0.703540
13,0,resid_post_3,0.6300,0.705674
13,0,resid_post_4,0.6300,0.733403
13,0,resid_post_5,0.6300,0.743598
13,0,resid_post_6,0.6300,0.750780
13,0,resid_post_7,0.6300,0.756383
13,0,resid_post_8,0.6300,0.743059
13,0,resid_post_9,0.6300,0.758192
13,0,resid_post_10,0.6300,0.762141
13,0,resid_post_11,0.6300,0.765800
13,0,logits,0.6400,0.813905
13,0,resid_post_1,0.6400,0.690560
13,0,resid_post_2,0.6400,0.713764
13,0,resid_post_3,0.6400,0.716618
13,0,resid_post_4,0.6400,0.744819
13,0,resid_post_5,0.6400,0.756378
13,0,resid_post_6,0.6400,0.763819
13,0,resid_post_7,0.6400,0.769944
13,0,resid_post_8,0.6400,0.758370
13,0,resid_post_9,0.6400,0.773456
13,0,resid_post_10,0.6400,0.777092
13,0,resid_post_11,0.6400,0.781044
13,0,logits,0.6500,0.829707
13,0,resid_post_1,0.6500,0.700536
13,0,resid_post_2,0.6500,0.723803
13,0,resid_post_3,0.6500,0.727286
13,0,resid_post_4,0.6500,0.755782
13,0,resid_post_5,0.6500,0.768565
13,0,resid_post_6,0.6500,0.776232
13,0,resid_post_7,0.6500,0.782788
13,0,resid_post_8,0.6500,0.772793
13,0,resid_post_9,0.6500,0.787688
13,0,resid_post_10,0.6500,0.791040
13,0,resid_post_11,0.6500,0.795201
13,0,logits,0.6600,0.843914
13,0,resid_post_1,0.6600,0.710418
13,0,resid_post_2,0.6600,0.733661
13,0,resid_post_3,0.6600,0.737686
13,0,resid_post_4,0.6600,0.766320
13,0,resid_post_5,0.6600,0.780185
13,0,resid_post_6,0.6600,0.788042
13,0,resid_post_7,0.6600,0.794944
13,0,resid_post_8,0.6600,0.786364
13,0,resid_post_9,0.6600,0.800954
13,0,resid_post_10,0.6600,0.804050
13,0,resid_post_11,0.6600,0.808350
13,0,logits,0.6700,0.856692
13,0,resid_post_1,0.6700,0.720205
13,0,resid_post_2,0.6700,0.743344
13,0,resid_post_3,0.6700,0.747830
13,0,resid_post_4,0.6700,0.776458
13,0,resid_post_5,0.6700,0.791268
13,0,resid_post_6,0.6700,0.799273
13,0,resid_post_7,0.6700,0.806446
13,0,resid_post_8,0.6700,0.799126
13,0,resid_post_9,0.6700,0.813327
13,0,resid_post_10,0.6700,0.816190
13,0,resid_post_11,0.6700,0.820571
13,0,logits,0.6800,0.868198
13,0,resid_post_1,0.6800,0.729898
13,0,resid_post_2,0.6800,0.752857
13,0,resid_post_3,0.6800,0.757730
13,0,resid_post_4,0.6800,0.786224
13,0,resid_post_5,0.6800,0.801841
13,0,resid_post_6,0.6800,0.809957
13,0,resid_post_7,0.6800,0.817329
13,0,resid_post_8,0.6800,0.811127
13,0,resid_post_9,0.6800,0.824875
13,0,resid_post_10,0.6800,0.827528
13,0,resid_post_11,0.6800,0.831941
13,0,logits,0.6900,0.878578
13,0,resid_post_1,0.6900,0.739495
13,0,resid_post_2,0.6900,0.762206
13,0,resid_post_3,0.6900,0.767397
13,0,resid_post_4,0.6900,0.795644
13,0,resid_post_5,0.6900,0.811937
13,0,resid_post_6,0.6900,0.820122
13,0,resid_post_7,0.6900,0.827629
13,0,resid_post_8,0.6900,0.822416
13,0,resid_post_9,0.6900,0.835666
13,0,resid_post_10,0.6900,0.838128
13,0,resid_post_11,0.6900,0.842535
13,0,logits,0.7000,0.887965
13,0,resid_post_1,0.7000,0.748998
13,0,resid_post_2,0.7000,0.771398
13,0,resid_post_3,0.7000,0.776844
13,0,resid_post_4,0.7000,0.804744
13,0,resid_post_5,0.7000,0.821583
13,0,resid_post_6,0.7000,0.829799
13,0,resid_post_7,0.7000,0.837384
13,0,resid_post_8,0.7000,0.833044
13,0,resid_post_9,0.7000,0.845764
13,0,resid_post_10,0.7000,0.848053
13,0,resid_post_11,0.7000,0.852420
13,0,logits,0.7100,0.896476
13,0,resid_post_1,0.7100,0.758407
13,0,resid_post_2,0.7100,0.780439
13,0,resid_post_3,0.7100,0.786084
13,0,resid_post_4,0.7100,0.813548
13,0,resid_post_5,0.7100,0.830809
13,0,resid_post_6,0.7100,0.839018
13,0,resid_post_7,0.7100,0.846631
13,0,resid_post_8,0.7100,0.843059
13,0,resid_post_9,0.7100,0.855229
13,0,resid_post_10,0.7100,0.857360
13,0,resid_post_11,0.7100,0.861662
13,0,logits,0.7200,0.904219
13,0,resid_post_1,0.7200,0.767722
13,0,resid_post_2,0.7200,0.789337
13,0,resid_post_3,0.7200,0.795129
13,0,resid_post_4,0.7200,0.822077
13,0,resid_post_5,0.7200,0.839644
13,0,resid_post_6,0.7200,0.847810
13,0,resid_post_7,0.7200,0.855404
13,0,resid_post_8,0.7200,0.852508
13,0,resid_post_9,0.7200,0.864118
13,0,resid_post_10,0.7200,0.866102
13,0,resid_post_11,0.7200,0.870318
13,0,logits,0.7300,0.911285
13,0,resid_post_1,0.7300,0.776946
13,0,resid_post_2,0.7300,0.798098
13,0,resid_post_3,0.7300,0.803990
13,0,resid_post_4,0.7300,0.830353
13,0,resid_post_5,0.7300,0.848113
13,0,resid_post_6,0.7300,0.856203
13,0,resid_post_7,0.7300,0.863739
13,0,resid_post_8,0.7300,0.861434
13,0,resid_post_9,0.7300,0.872479
13,0,resid_post_10,0.7300,0.874331
13,0,resid_post_11,0.7300,0.878444
13,0,logits,0.7400,0.917757
13,0,resid_post_1,0.7400,0.786080
13,0,resid_post_2,0.7400,0.806728
13,0,resid_post_3,0.7400,0.812680
13,0,resid_post_4,0.7400,0.838394
13,0,resid_post_5,0.7400,0.856243
13,0,resid_post_6,0.7400,0.864225
13,0,resid_post_7,0.7400,0.871667
13,0,resid_post_8,0.7400,0.869879
13,0,resid_post_9,0.7400,0.880362
13,0,resid_post_10,0.7400,0.882090
13,0,resid_post_11,0.7400,0.886087
13,0,logits,0.7500,0.923705
13,0,resid_post_1,0.7500,0.795125
13,0,resid_post_2,0.7500,0.815233
13,0,resid_post_3,0.7500,0.821207
13,0,resid_post_4,0.7500,0.846217
13,0,resid_post_5,0.7500,0.864056
13,0,resid_post_6,0.7500,0.871901
13,0,resid_post_7,0.7500,0.879219
13,0,resid_post_8,0.7500,0.877881
13,0,resid_post_9,0.7500,0.887807
13,0,resid_post_10,0.7500,0.889420
13,0,resid_post_11,0.7500,0.893292
13,0,logits,0.7600,0.929193
13,0,resid_post_1,0.7600,0.804085
13,0,resid_post_2,0.7600,0.823620
13,0,resid_post_3,0.7600,0.829583
13,0,resid_post_4,0.7600,0.853839
13,0,resid_post_5,0.7600,0.871575
13,0,resid_post_6,0.7600,0.879257
13,0,resid_post_7,0.7600,0.886422
13,0,resid_post_8,0.7600,0.885476
13,0,resid_post_9,0.7600,0.894853
13,0,resid_post_10,0.7600,0.896360
13,0,resid_post_11,0.7600,0.900097
13,0,logits,0.7700,0.934275
13,0,resid_post_1,0.7700,0.812960
13,0,resid_post_2,0.7700,0.831895
13,0,resid_post_3,0.7700,0.837814
13,0,resid_post_4,0.7700,0.861273
13,0,resid_post_5,0.7700,0.878821
13,0,resid_post_6,0.7700,0.886315
13,0,resid_post_7,0.7700,0.893304
13,0,resid_post_8,0.7700,0.892695
13,0,resid_post_9,0.7700,0.901536
13,0,resid_post_10,0.7700,0.902943
13,0,resid_post_11,0.7700,0.906539
13,0,logits,0.7800,0.938998
13,0,resid_post_1,0.7800,0.821755
13,0,resid_post_2,0.7800,0.840061
13,0,resid_post_3,0.7800,0.845910
13,0,resid_post_4,0.7800,0.868532
13,0,resid_post_5,0.7800,0.885811
13,0,resid_post_6,0.7800,0.893095
13,0,resid_post_7,0.7800,0.899887
13,0,resid_post_8,0.7800,0.899569
13,0,resid_post_9,0.7800,0.907885
13,0,resid_post_10,0.7800,0.909199
13,0,resid_post_11,0.7800,0.912649
13,0,logits,0.7900,0.943403
13,0,resid_post_1,0.7900,0.830471
13,0,resid_post_2,0.7900,0.848126
13,0,resid_post_3,0.7900,0.853879
13,0,resid_post_4,0.7900,0.875628
13,0,resid_post_5,0.7900,0.892565
13,0,resid_post_6,0.7900,0.899619
13,0,resid_post_7,0.7900,0.906194
13,0,resid_post_8,0.7900,0.906125
13,0,resid_post_9,0.7900,0.913929
13,0,resid_post_10,0.7900,0.915155
13,0,resid_post_11,0.7900,0.918456
13,0,logits,0.8000,0.947526
13,0,resid_post_1,0.8000,0.839111
13,0,resid_post_2,0.8000,0.856093
13,0,resid_post_3,0.8000,0.861726
13,0,resid_post_4,0.8000,0.882571
13,0,resid_post_5,0.8000,0.899097
13,0,resid_post_6,0.8000,0.905904
13,0,resid_post_7,0.8000,0.912246
13,0,resid_post_8,0.8000,0.912387
13,0,resid_post_9,0.8000,0.919694
13,0,resid_post_10,0.8000,0.920837
13,0,resid_post_11,0.8000,0.923985
13,0,logits,0.8100,0.951398
13,0,resid_post_1,0.8100,0.847678
13,0,resid_post_2,0.8100,0.863966
13,0,resid_post_3,0.8100,0.869457
13,0,resid_post_4,0.8100,0.889372
13,0,resid_post_5,0.8100,0.905423
13,0,resid_post_6,0.8100,0.911966
13,0,resid_post_7,0.8100,0.918060
13,0,resid_post_8,0.8100,0.918379
13,0,resid_post_9,0.8100,0.925203
13,0,resid_post_10,0.8100,0.926266
13,0,resid_post_11,0.8100,0.929260
13,0,logits,0.8200,0.955046
13,0,resid_post_1,0.8200,0.856176
13,0,resid_post_2,0.8200,0.871751
13,0,resid_post_3,0.8200,0.877079
13,0,resid_post_4,0.8200,0.896038
13,0,resid_post_5,0.8200,0.911557
13,0,resid_post_6,0.8200,0.917822
13,0,resid_post_7,0.8200,0.923655
13,0,resid_post_8,0.8200,0.924119
13,0,resid_post_9,0.8200,0.930475
13,0,resid_post_10,0.8200,0.931463
13,0,resid_post_11,0.8200,0.934300
13,0,logits,0.8300,0.958495
13,0,resid_post_1,0.8300,0.864606
13,0,resid_post_2,0.8300,0.879450
13,0,resid_post_3,0.8300,0.884597
13,0,resid_post_4,0.8300,0.902579
13,0,resid_post_5,0.8300,0.917511
13,0,resid_post_6,0.8300,0.923485
13,0,resid_post_7,0.8300,0.929046
13,0,resid_post_8,0.8300,0.929628
13,0,resid_post_9,0.8300,0.935530
13,0,resid_post_10,0.8300,0.936446
13,0,resid_post_11,0.8300,0.939126
13,0,logits,0.8400,0.961765
13,0,resid_post_1,0.8400,0.872972
13,0,resid_post_2,0.8400,0.887069
13,0,resid_post_3,0.8400,0.892015
13,0,resid_post_4,0.8400,0.909001
13,0,resid_post_5,0.8400,0.923297
13,0,resid_post_6,0.8400,0.928968
13,0,resid_post_7,0.8400,0.934248
13,0,resid_post_8,0.8400,0.934922
13,0,resid_post_9,0.8400,0.940385
13,0,resid_post_10,0.8400,0.941231
13,0,resid_post_11,0.8400,0.943754
13,0,logits,0.8500,0.964875
13,0,resid_post_1,0.8500,0.881277
13,0,resid_post_2,0.8500,0.894608
13,0,resid_post_3,0.8500,0.899337
13,0,resid_post_4,0.8500,0.915311
13,0,resid_post_5,0.8500,0.928926
13,0,resid_post_6,0.8500,0.934285
13,0,resid_post_7,0.8500,0.939273
13,0,resid_post_8,0.8500,0.940016
13,0,resid_post_9,0.8500,0.945054
13,0,resid_post_10,0.8500,0.945834
13,0,resid_post_11,0.8500,0.948198
13,0,logits,0.8600,0.967840
13,0,resid_post_1,0.8600,0.889523
13,0,resid_post_2,0.8600,0.902074
13,0,resid_post_3,0.8600,0.906569
13,0,resid_post_4,0.8600,0.921515
13,0,resid_post_5,0.8600,0.934407
13,0,resid_post_6,0.8600,0.939445
13,0,resid_post_7,0.8600,0.944134
13,0,resid_post_8,0.8600,0.944926
13,0,resid_post_9,0.8600,0.949552
13,0,resid_post_10,0.8600,0.950268
13,0,resid_post_11,0.8600,0.952473
13,0,logits,0.8700,0.970675
13,0,resid_post_1,0.8700,0.897713
13,0,resid_post_2,0.8700,0.909467
13,0,resid_post_3,0.8700,0.913713
13,0,resid_post_4,0.8700,0.927620
13,0,resid_post_5,0.8700,0.939752
13,0,resid_post_6,0.8700,0.944461
13,0,resid_post_7,0.8700,0.948843
13,0,resid_post_8,0.8700,0.949663
13,0,resid_post_9,0.8700,0.953891
13,0,resid_post_10,0.8700,0.954545
13,0,resid_post_11,0.8700,0.956592
13,0,logits,0.8800,0.973392
13,0,resid_post_1,0.8800,0.905850
13,0,resid_post_2,0.8800,0.916791
13,0,resid_post_3,0.8800,0.920774
13,0,resid_post_4,0.8800,0.933630
13,0,resid_post_5,0.8800,0.944967
13,0,resid_post_6,0.8800,0.949340
13,0,resid_post_7,0.8800,0.953409
13,0,resid_post_8,0.8800,0.954241
13,0,resid_post_9,0.8800,0.958083
13,0,resid_post_10,0.8800,0.958678
13,0,resid_post_11,0.8800,0.960565
13,0,logits,0.8900,0.976004
13,0,resid_post_1,0.8900,0.913935
13,0,resid_post_2,0.8900,0.924049
13,0,resid_post_3,0.8900,0.927754
13,0,resid_post_4,0.8900,0.939552
13,0,resid_post_5,0.8900,0.950061
13,0,resid_post_6,0.8900,0.954092
13,0,resid_post_7,0.8900,0.957842
13,0,resid_post_8,0.8900,0.958670
13,0,resid_post_9,0.8900,0.962137
13,0,resid_post_10,0.8900,0.962675
13,0,resid_post_11,0.8900,0.964404
13,0,logits,0.9000,0.978519
13,0,resid_post_1,0.9000,0.921972
13,0,resid_post_2,0.9000,0.931242
13,0,resid_post_3,0.9000,0.934657
13,0,resid_post_4,0.9000,0.945389
13,0,resid_post_5,0.9000,0.955043
13,0,resid_post_6,0.9000,0.958725
13,0,resid_post_7,0.9000,0.962152
13,0,resid_post_8,0.9000,0.962960
13,0,resid_post_9,0.9000,0.966065
13,0,resid_post_10,0.9000,0.966547
13,0,resid_post_11,0.9000,0.968117
13,0,logits,0.9100,0.980947
13,0,resid_post_1,0.9100,0.929962
13,0,resid_post_2,0.9100,0.938373
13,0,resid_post_3,0.9100,0.941486
13,0,resid_post_4,0.9100,0.951147
13,0,resid_post_5,0.9100,0.959919
13,0,resid_post_6,0.9100,0.963248
13,0,resid_post_7,0.9100,0.966346
13,0,resid_post_8,0.9100,0.967121
13,0,resid_post_9,0.9100,0.969874
13,0,resid_post_10,0.9100,0.970302
13,0,resid_post_11,0.9100,0.971715
13,0,logits,0.9200,0.983297
13,0,resid_post_1,0.9200,0.937906
13,0,resid_post_2,0.9200,0.945443
13,0,resid_post_3,0.9200,0.948243
13,0,resid_post_4,0.9200,0.956829
13,0,resid_post_5,0.9200,0.964696
13,0,resid_post_6,0.9200,0.967667
13,0,resid_post_7,0.9200,0.970433
13,0,resid_post_8,0.9200,0.971161
13,0,resid_post_9,0.9200,0.973574
13,0,resid_post_10,0.9200,0.973949
13,0,resid_post_11,0.9200,0.975204
13,0,logits,0.9300,0.985575
13,0,resid_post_1,0.9300,0.945808
13,0,resid_post_2,0.9300,0.952455
13,0,resid_post_3,0.9300,0.954932
13,0,resid_post_4,0.9300,0.962440
13,0,resid_post_5,0.9300,0.969379
13,0,resid_post_6,0.9300,0.971990
13,0,resid_post_7,0.9300,0.974419
13,0,resid_post_8,0.9300,0.975089
13,0,resid_post_9,0.9300,0.977171
13,0,resid_post_10,0.9300,0.977495
13,0,resid_post_11,0.9300,0.978592
13,0,logits,0.9400,0.987788
13,0,resid_post_1,0.9400,0.953667
13,0,resid_post_2,0.9400,0.959410
13,0,resid_post_3,0.9400,0.961554
13,0,resid_post_4,0.9400,0.967983
13,0,resid_post_5,0.9400,0.973976
13,0,resid_post_6,0.9400,0.976221
13,0,resid_post_7,0.9400,0.978311
13,0,resid_post_8,0.9400,0.978913
13,0,resid_post_9,0.9400,0.980672
13,0,resid_post_10,0.9400,0.980946
13,0,resid_post_11,0.9400,0.981886
13,0,logits,0.9500,0.989942
13,0,resid_post_1,0.9500,0.961486
13,0,resid_post_2,0.9500,0.966309
13,0,resid_post_3,0.9500,0.968112
13,0,resid_post_4,0.9500,0.973462
13,0,resid_post_5,0.9500,0.978490
13,0,resid_post_6,0.9500,0.980368
13,0,resid_post_7,0.9500,0.982115
13,0,resid_post_8,0.9500,0.982638
13,0,resid_post_9,0.9500,0.984084
13,0,resid_post_10,0.9500,0.984310
13,0,resid_post_11,0.9500,0.985092
13,0,logits,0.9600,0.992043
13,0,resid_post_1,0.9600,0.969265
13,0,resid_post_2,0.9600,0.973153
13,0,resid_post_3,0.9600,0.974608
13,0,resid_post_4,0.9600,0.978880
13,0,resid_post_5,0.9600,0.982928
13,0,resid_post_6,0.9600,0.984434
13,0,resid_post_7,0.9600,0.985836
13,0,resid_post_8,0.9600,0.986271
13,0,resid_post_9,0.9600,0.987413
13,0,resid_post_10,0.9600,0.987592
13,0,resid_post_11,0.9600,0.988217
13,0,logits,0.9700,0.994094
13,0,resid_post_1,0.9700,0.977005
13,0,resid_post_2,0.9700,0.979944
13,0,resid_post_3,0.9700,0.981043
13,0,resid_post_4,0.9700,0.984241
13,0,resid_post_5,0.9700,0.987294
13,0,resid_post_6,0.9700,0.988427
13,0,resid_post_7,0.9700,0.989481
13,0,resid_post_8,0.9700,0.989819
13,0,resid_post_9,0.9700,0.990665
13,0,resid_post_10,0.9700,0.990797
13,0,resid_post_11,0.9700,0.991265
13,0,logits,0.9800,0.996102
13,0,resid_post_1,0.9800,0.984708
13,0,resid_post_2,0.9800,0.986681
13,0,resid_post_3,0.9800,0.987419
13,0,resid_post_4,0.9800,0.989546
13,0,resid_post_5,0.9800,0.991592
13,0,resid_post_6,0.9800,0.992349
13,0,resid_post_7,0.9800,0.993054
13,0,resid_post_8,0.9800,0.993286
13,0,resid_post_9,0.9800,0.993843
13,0,resid_post_10,0.9800,0.993930
13,0,resid_post_11,0.9800,0.994242
13,0,logits,0.9900,0.998069
13,0,resid_post_1,0.9900,0.992372
13,0,resid_post_2,0.9900,0.993367
13,0,resid_post_3,0.9900,0.993738
13,0,resid_post_4,0.9900,0.994798
13,0,resid_post_5,0.9900,0.995826
13,0,resid_post_6,0.9900,0.996205
13,0,resid_post_7,0.9900,0.996559
13,0,resid_post_8,0.9900,0.996678
13,0,resid_post_9,0.9900,0.996953
13,0,resid_post_10,0.9900,0.996996
13,0,resid_post_11,0.9900,0.997152
13,0,logits,1.0000,0.999999
13,0,resid_post_1,1.0000,1.000000
13,0,resid_post_2,1.0000,1.000000
13,0,resid_post_3,1.0000,1.000000
13,0,resid_post_4,1.0000,1.000000
13,0,resid_post_5,1.0000,1.000000
13,0,resid_post_6,1.0000,1.000000
13,0,resid_post_7,1.0000,1.000000
13,0,resid_post_8,1.0000,0.999999
13,0,resid_post_9,1.0000,0.999999
13,0,resid_post_10,1.0000,0.999999
13,0,resid_post_11,1.0000,1.000000
14,0,logits,0.0000,0.000000
14,0,resid_post_1,0.0000,0.000000
14,0,resid_post_2,0.0000,0.000000
14,0,resid_post_3,0.0000,0.000000
14,0,resid_post_4,0.0000,0.000000
14,0,resid_post_5,0.0000,0.000000
14,0,resid_post_6,0.0000,0.000000
14,0,resid_post_7,0.0000,0.000000
14,0,resid_post_8,0.0000,0.000000
14,0,resid_post_9,0.0000,0.000000
14,0,resid_post_10,0.0000,0.000000
14,0,resid_post_11,0.0000,0.000000
14,0,logits,0.0100,0.000443
14,0,resid_post_1,0.0100,0.005865
14,0,resid_post_2,0.0100,0.005377
14,0,resid_post_3,0.0100,0.004700
14,0,resid_post_4,0.0100,0.004068
14,0,resid_post_5,0.0100,0.003553
14,0,resid_post_6,0.0100,0.003078
14,0,resid_post_7,0.0100,0.002813
14,0,resid_post_8,0.0100,0.002412
14,0,resid_post_9,0.0100,0.002071
14,0,resid_post_10,0.0100,0.001745
14,0,resid_post_11,0.0100,0.001389
14,0,logits,0.0200,0.000893
14,0,resid_post_1,0.0200,0.011785
14,0,resid_post_2,0.0200,0.010803
14,0,resid_post_3,0.0200,0.009452
14,0,resid_post_4,0.0200,0.008183
14,0,resid_post_5,0.0200,0.007145
14,0,resid_post_6,0.0200,0.006192
14,0,resid_post_7,0.0200,0.005659
14,0,resid_post_8,0.0200,0.004851
14,0,resid_post_9,0.0200,0.004163
14,0,resid_post_10,0.0200,0.003504
14,0,resid_post_11,0.0200,0.002787
14,0,logits,0.0300,0.001352
14,0,resid_post_1,0.0300,0.017763
14,0,resid_post_2,0.0300,0.016279
14,0,resid_post_3,0.0300,0.014257
14,0,resid_post_4,0.0300,0.012345
14,0,resid_post_5,0.0300,0.010779
14,0,resid_post_6,0.0300,0.009344
14,0,resid_post_7,0.0300,0.008539
14,0,resid_post_8,0.0300,0.007317
14,0,resid_post_9,0.0300,0.006277
14,0,resid_post_10,0.0300,0.005280
14,0,resid_post_11,0.0300,0.004196
14,0,logits,0.0400,0.001820
14,0,resid_post_1,0.0400,0.023802
14,0,resid_post_2,0.0400,0.021808
14,0,resid_post_3,0.0400,0.019118
14,0,resid_post_4,0.0400,0.016557
14,0,resid_post_5,0.0400,0.014458
14,0,resid_post_6,0.0400,0.012536
14,0,resid_post_7,0.0400,0.011456
14,0,resid_post_8,0.0400,0.009814
14,0,resid_post_9,0.0400,0.008415
14,0,resid_post_10,0.0400,0.007074
14,0,resid_post_11,0.0400,0.005618
14,0,logits,0.0500,0.002296
14,0,resid_post_1,0.0500,0.029906
14,0,resid_post_2,0.0500,0.027391
14,0,resid_post_3,0.0500,0.024035
14,0,resid_post_4,0.0500,0.020823
14,0,resid_post_5,0.0500,0.018183
14,0,resid_post_6,0.0500,0.015771
14,0,resid_post_7,0.0500,0.014412
14,0,resid_post_8,0.0500,0.012343
14,0,resid_post_9,0.0500,0.010579
14,0,resid_post_10,0.0500,0.008888
14,0,resid_post_11,0.0500,0.007055
14,0,logits,0.0600,0.002784
14,0,resid_post_1,0.0600,0.036078
14,0,resid_post_2,0.0600,0.033032
14,0,resid_post_3,0.0600,0.029013
14,0,resid_post_4,0.0600,0.025144
14,0,resid_post_5,0.0600,0.021959
14,0,resid_post_6,0.0600,0.019051
14,0,resid_post_7,0.0600,0.017411
14,0,resid_post_8,0.0600,0.014907
14,0,resid_post_9,0.0600,0.012772
14,0,resid_post_10,0.0600,0.010725
14,0,resid_post_11,0.0600,0.008509
14,0,logits,0.0700,0.003281
14,0,resid_post_1,0.0700,0.042321
14,0,resid_post_2,0.0700,0.038732
14,0,resid_post_3,0.0700,0.034052
14,0,resid_post_4,0.0700,0.029525
14,0,resid_post_5,0.0700,0.025788
14,0,resid_post_6,0.0700,0.022380
14,0,resid_post_7,0.0700,0.020455
14,0,resid_post_8,0.0700,0.017509
14,0,resid_post_9,0.0700,0.014996
14,0,resid_post_10,0.0700,0.012586
14,0,resid_post_11,0.0700,0.009982
14,0,logits,0.0800,0.003790
14,0,resid_post_1,0.0800,0.048639
14,0,resid_post_2,0.0800,0.044495
14,0,resid_post_3,0.0800,0.039155
14,0,resid_post_4,0.0800,0.033968
14,0,resid_post_5,0.0800,0.029674
14,0,resid_post_6,0.0800,0.025762
14,0,resid_post_7,0.0800,0.023547
14,0,resid_post_8,0.0800,0.020152
14,0,resid_post_9,0.0800,0.017253
14,0,resid_post_10,0.0800,0.014475
14,0,resid_post_11,0.0800,0.011477
14,0,logits,0.0900,0.004312
14,0,resid_post_1,0.0900,0.055037
14,0,resid_post_2,0.0900,0.050324
14,0,resid_post_3,0.0900,0.044327
14,0,resid_post_4,0.0900,0.038476
14,0,resid_post_5,0.0900,0.033621
14,0,resid_post_6,0.0900,0.029199
14,0,resid_post_7,0.0900,0.026691
14,0,resid_post_8,0.0900,0.022840
14,0,resid_post_9,0.0900,0.019547
14,0,resid_post_10,0.0900,0.016393
14,0,resid_post_11,0.0900,0.012996
14,0,logits,0.1000,0.004846
14,0,resid_post_1,0.1000,0.061518
14,0,resid_post_2,0.1000,0.056222
14,0,resid_post_3,0.1000,0.049568
14,0,resid_post_4,0.1000,0.043054
14,0,resid_post_5,0.1000,0.037631
14,0,resid_post_6,0.1000,0.032697
14,0,resid_post_7,0.1000,0.029892
14,0,resid_post_8,0.1000,0.025575
14,0,resid_post_9,0.1000,0.021880
14,0,resid_post_10,0.1000,0.018345
14,0,resid_post_11,0.1000,0.014543
14,0,logits,0.1100,0.005395
14,0,resid_post_1,0.1100,0.068086
14,0,resid_post_2,0.1100,0.062192
14,0,resid_post_3,0.1100,0.054882
14,0,resid_post_4,0.1100,0.047705
14,0,resid_post_5,0.1100,0.041710
14,0,resid_post_6,0.1100,0.036258
14,0,resid_post_7,0.1100,0.033152
14,0,resid_post_8,0.1100,0.028361
14,0,resid_post_9,0.1100,0.024257
14,0,resid_post_10,0.1100,0.020334
14,0,resid_post_11,0.1100,0.016121
14,0,logits,0.1200,0.005959
14,0,resid_post_1,0.1200,0.074747
14,0,resid_post_2,0.1200,0.068238
14,0,resid_post_3,0.1200,0.060273
14,0,resid_post_4,0.1200,0.052434
14,0,resid_post_5,0.1200,0.045863
14,0,resid_post_6,0.1200,0.039888
14,0,resid_post_7,0.1200,0.036477
14,0,resid_post_8,0.1200,0.031204
14,0,resid_post_9,0.1200,0.026680
14,0,resid_post_10,0.1200,0.022363
14,0,resid_post_11,0.1200,0.017734
14,0,logits,0.1300,0.006539
14,0,resid_post_1,0.1300,0.081505
14,0,resid_post_2,0.1300,0.074364
14,0,resid_post_3,0.1300,0.065743
14,0,resid_post_4,0.1300,0.057244
14,0,resid_post_5,0.1300,0.050093
14,0,resid_post_6,0.1300,0.043591
14,0,resid_post_7,0.1300,0.039872
14,0,resid_post_8,0.1300,0.034106
14,0,resid_post_9,0.1300,0.029155
14,0,resid_post_10,0.1300,0.024436
14,0,resid_post_11,0.1300,0.019385
14,0,logits,0.1400,0.007136
14,0,resid_post_1,0.1400,0.088365
14,0,resid_post_2,0.1400,0.080573
14,0,resid_post_3,0.1400,0.071297
14,0,resid_post_4,0.1400,0.062141
14,0,resid_post_5,0.1400,0.054407
14,0,resid_post_6,0.1400,0.047373
