token_id,token,D,W_mid,W_final,t10_mid,t90_mid,t10_final,t90_final,flag_nonmonotonic
1302,' stand',2.1374,0.1608,0.0673,0.3771,0.5379,0.4418,0.5091,0
1303,' #',2.0605,0.1260,0.0494,0.3876,0.5136,0.4400,0.4894,0
1304,'ider',2.6684,0.1585,0.1091,0.3306,0.4891,0.3732,0.4824,0
1305,' Fr',2.3292,0.1514,0.0444,0.3990,0.5504,0.4667,0.5111,0
1306,' next',1.9776,0.1538,0.0653,0.3908,0.5446,0.4526,0.5179,0
1307,' soc',2.3202,0.1933,0.0636,0.3893,0.5827,0.4341,0.4977,0
1308,' pur',2.3663,0.1896,0.0732,0.4351,0.6246,0.4760,0.5492,0
1309,' let',1.9953,0.1544,0.0675,0.3812,0.5356,0.4615,0.5290,0
1310,' little',1.7298,0.3588,0.3222,0.2736,0.6324,0.3284,0.6506,0
1311,' hum',2.3404,0.2067,0.1348,0.4085,0.6152,0.4285,0.5633,0
1312,' i',2.0756,0.1411,0.0539,0.4050,0.5461,0.4526,0.5065,0
1313,'ron',2.6219,0.1401,0.1036,0.3407,0.4809,0.3827,0.4863,0
1314,'15',2.1359,0.1825,0.0765,0.3322,0.5146,0.4118,0.4884,0
1315,' 15',1.8467,0.1822,0.0752,0.3348,0.5171,0.4238,0.4989,0
1316,' commun',2.4595,0.2201,0.0703,0.3793,0.5994,0.4183,0.4885,0
1317,' mark',2.3150,0.1317,0.0648,0.3658,0.4975,0.4246,0.4894,0
1318,' There',1.8547,0.1810,0.1295,0.3805,0.5615,0.4299,0.5594,0
1319,' wr',2.2955,0.2487,0.0821,0.3775,0.6262,0.4321,0.5142,0
1320,' That',1.8277,0.1435,0.0658,0.4051,0.5486,0.4723,0.5381,0
1321,' information',1.9979,0.1894,0.1556,0.3622,0.5516,0.4196,0.5752,0
1322,'ways',2.6932,0.1539,0.0718,0.3196,0.4735,0.3765,0.4484,0
1323,' bus',2.1643,0.1463,0.0720,0.3769,0.5233,0.4254,0.4973,0
1324,'app',2.4238,0.1368,0.0714,0.3746,0.5114,0.4157,0.4871,0
1325,' invest',2.2312,0.1703,0.0856,0.3711,0.5414,0.4332,0.5188,0
1326,'me',2.5134,0.1313,0.0757,0.3530,0.4843,0.3914,0.4670,0
1327,' hard',1.8712,0.2162,0.1093,0.3565,0.5728,0.4347,0.5441,0
1328,'ained',2.6653,0.1925,0.1206,0.2895,0.4820,0.3408,0.4614,0
1329,'ead',2.8117,0.2049,0.1143,0.3537,0.5586,0.3965,0.5109,0
1330,' import',2.3185,0.1521,0.0836,0.4202,0.5723,0.4805,0.5640,0
1331,' appro',2.5646,0.1941,0.0847,0.3759,0.5700,0.4123,0.4971,0
1332,' test',2.1285,0.1103,0.0407,0.3960,0.5064,0.4596,0.5002,0
1333,' tri',2.3186,0.1991,0.0665,0.3956,0.5948,0.4517,0.5182,0
1334,' rest',2.1571,0.1600,0.0681,0.4409,0.6009,0.5012,0.5694,0
1335,'osed',2.6252,0.2224,0.1574,0.3217,0.5440,0.3840,0.5415,0
1336,' full',1.9233,0.1771,0.1134,0.4003,0.5774,0.4496,0.5630,0
1337,' care',2.1636,0.1733,0.0837,0.3727,0.5460,0.4409,0.5246,0
1338,' Sp',2.1650,0.1178,0.0468,0.4131,0.5310,0.4503,0.4972,0
1339,' case',2.0743,0.1365,0.0695,0.3818,0.5183,0.4426,0.5122,0
1340,'ON',2.3618,0.1308,0.0870,0.3879,0.5187,0.4461,0.5332,0
1341,' sk',2.2415,0.1599,0.0517,0.4018,0.5617,0.4551,0.5068,0
1342,' less',1.8701,0.2347,0.1512,0.3300,0.5647,0.3773,0.5284,0
1343,' +',2.0558,0.1361,0.0675,0.3675,0.5036,0.4283,0.4958,0
1344,' partic',2.3802,0.2202,0.1117,0.3976,0.6178,0.4249,0.5367,0
1345,' Pl',2.2790,0.1322,0.0392,0.3815,0.5136,0.4439,0.4831,0
1346,'ably',2.6421,0.1622,0.0977,0.3359,0.4981,0.3903,0.4880,0
1347,'uck',2.5277,0.1551,0.0959,0.3942,0.5493,0.4321,0.5281,0
1348,'ished',2.6820,0.2267,0.1151,0.2942,0.5208,0.3311,0.4462,1
1349,'chn',2.8816,0.1732,0.0920,0.3506,0.5238,0.3986,0.4906,0
1350,'be',2.4048,0.1321,0.0484,0.3902,0.5223,0.4409,0.4893,0
1351,' list',2.0746,0.1512,0.0672,0.4007,0.5519,0.4708,0.5381,0
1352,'ator',2.5934,0.1688,0.0889,0.3632,0.5319,0.4205,0.5094,1
1353,' top',1.8688,0.2109,0.1072,0.3905,0.6013,0.4470,0.5541,0
1354,' adv',2.6242,0.1761,0.0911,0.3751,0.5512,0.3972,0.4883,0
1355,' Be',2.0729,0.1432,0.0393,0.3798,0.5231,0.4483,0.4876,0
1356,'ruct',2.7757,0.1850,0.1439,0.3490,0.5340,0.3743,0.5182,0
1357,' dem',2.3547,0.1634,0.0546,0.4138,0.5773,0.4654,0.5200,0
1358,'ration',2.7098,0.1547,0.1099,0.2815,0.4362,0.3325,0.4424,0
1359,'ling',2.4795,0.1515,0.1026,0.3371,0.4887,0.3948,0.4975,0
1360,'gy',2.6270,0.1933,0.1925,0.3766,0.5699,0.4319,0.6245,0
1361,'reen',2.9490,0.1721,0.1150,0.3066,0.4787,0.3484,0.4634,0
1362,'ger',2.5942,0.1555,0.0937,0.3578,0.5133,0.4196,0.5134,0
1363,' home',2.0397,0.1374,0.0609,0.3369,0.4743,0.4046,0.4656,0
1364,' left',2.0127,0.1404,0.0508,0.3788,0.5192,0.4692,0.5200,0
1365,' better',1.9279,0.2146,0.1748,0.3354,0.5500,0.3720,0.5468,0
1366,' data',1.9385,0.1103,0.0396,0.4078,0.5182,0.4698,0.5095,0
1367,' 11',1.8761,0.1563,0.0646,0.3442,0.5005,0.4244,0.4890,0
1368,' attack',2.0641,0.1448,0.0765,0.3419,0.4866,0.4033,0.4798,0
1369,' proble',2.8060,0.3060,0.1784,0.3232,0.6292,0.3474,0.5258,0
1370,'line',2.4558,0.1484,0.0800,0.3550,0.5033,0.4080,0.4880,0
1371,'ards',2.7626,0.1643,0.1038,0.3062,0.4705,0.3643,0.4681,0
1372,' beh',2.6419,0.1938,0.0755,0.3716,0.5654,0.3973,0.4728,0
1373,'ral',2.6130,0.1793,0.1099,0.3406,0.5199,0.3836,0.4935,0
1374,' How',1.9391,0.1632,0.0397,0.4296,0.5928,0.5062,0.5459,0
1375,' She',2.0054,0.1056,0.0400,0.3533,0.4589,0.4077,0.4478,0
1376,'arge',2.7591,0.2394,0.2026,0.3369,0.5764,0.3403,0.5429,0
1377,' --',2.0272,0.1329,0.0539,0.3824,0.5154,0.4444,0.4983,0
1378,'://',2.5096,0.1403,0.0783,0.3573,0.4975,0.4093,0.4876,0
1379,' bro',2.3598,0.1754,0.0514,0.4033,0.5788,0.4553,0.5067,0
1380,' Ph',2.2684,0.1652,0.0433,0.3685,0.5337,0.4557,0.4990,0
1381,'ats',2.5445,0.1193,0.0619,0.3487,0.4681,0.4054,0.4673,0
1382,' build',2.0366,0.1594,0.0769,0.3446,0.5040,0.4121,0.4890,0
1383,'ww',2.5333,0.1658,0.1093,0.4004,0.5662,0.4182,0.5275,0
1384,'ided',2.6111,0.1432,0.0696,0.3498,0.4930,0.4155,0.4851,0
1385,'aim',2.7368,0.1515,0.0785,0.3320,0.4836,0.3699,0.4484,0
1386,'ases',2.6489,0.2141,0.1584,0.3023,0.5164,0.3361,0.4945,0
1387,'ency',2.7528,0.1868,0.1938,0.3111,0.4980,0.3576,0.5514,0
1388,' main',1.8280,0.2601,0.1479,0.3954,0.6554,0.4603,0.6082,0
1389,'ined',2.6227,0.1755,0.0993,0.2998,0.4753,0.3300,0.4293,1
1390,' including',2.0010,0.1861,0.0897,0.3443,0.5305,0.4298,0.5195,1
1391,' {',2.1257,0.1223,0.0652,0.3665,0.4888,0.4115,0.4767,0
1392,' got',1.8290,0.1887,0.0939,0.3899,0.5786,0.4655,0.5594,0
1393,' interest',2.1904,0.1753,0.1109,0.3658,0.5412,0.4261,0.5370,0
1394,' keep',1.8848,0.1488,0.0655,0.4207,0.5695,0.4965,0.5620,0
1395,' X',2.0590,0.1315,0.0631,0.3818,0.5133,0.4355,0.4985,0
1396,' eas',2.6794,0.2325,0.0812,0.3466,0.5791,0.3789,0.4601,0
1397,'aining',2.5161,0.1934,0.1070,0.3150,0.5084,0.3698,0.4768,1
1398,' class',2.1307,0.1363,0.0628,0.3531,0.4894,0.4167,0.4795,0
1399,'…',1.9930,0.1581,0.0975,0.4097,0.5678,0.4563,0.5538,0
1400,' No',1.9069,0.1680,0.0570,0.3906,0.5586,0.4675,0.5245,0
1401,' var',2.2389,0.1762,0.0655,0.4094,0.5856,0.4687,0.5342,0
1402,' small',1.6051,0.4264,0.3633,0.2597,0.6861,0.2493,0.6126,0
1403,'ample',2.8499,0.2027,0.1869,0.2854,0.4881,0.2957,0.4826,0
1404,'AT',2.3905,0.1153,0.0761,0.4046,0.5199,0.4565,0.5326,0
1405,' ide',2.4384,0.1838,0.0855,0.3498,0.5336,0.3779,0.4634,0
1406,' So',1.8706,0.1727,0.0533,0.3957,0.5684,0.4549,0.5082,0
1407,' rece',2.6123,0.2259,0.0879,0.3403,0.5662,0.3711,0.4590,0
1408,' polit',2.3469,0.2392,0.0947,0.3867,0.6259,0.4207,0.5154,0
1409,' mov',2.3523,0.2175,0.1143,0.3851,0.6026,0.4299,0.5443,0
1410,' plan',2.0742,0.1310,0.0487,0.3972,0.5282,0.4605,0.5092,0
1411,' percent',2.0143,0.1922,0.0983,0.3822,0.5744,0.4608,0.5591,0
1412,'iving',2.5649,0.1940,0.1123,0.3288,0.5228,0.3769,0.4892,0
1413,' camp',2.2897,0.1407,0.0588,0.3666,0.5074,0.4252,0.4840,0
1414,' pay',2.0298,0.1351,0.0597,0.4105,0.5455,0.4749,0.5346,0
1415,'14',2.1138,0.1710,0.0797,0.3466,0.5176,0.4178,0.4975,1
1416,'sc',2.4353,0.1148,0.0558,0.4286,0.5434,0.4611,0.5169,0
1417,'ised',2.5150,0.1734,0.0815,0.3287,0.5021,0.3798,0.4613,0
1418,' unt',2.2705,0.1567,0.0525,0.4443,0.6010,0.4956,0.5482,0
1419,'oney',2.6081,0.2474,0.1192,0.3799,0.6274,0.4255,0.5447,0
1420,'ploy',2.8624,0.1599,0.1072,0.3380,0.4980,0.3864,0.4935,0
1421,'====',2.6619,0.2016,0.1422,0.3361,0.5378,0.3315,0.4737,0
1422,' didn',1.8249,0.1522,0.2135,0.4230,0.5752,0.4946,0.7081,0
1423,' Ind',2.3734,0.1095,0.0515,0.3785,0.4880,0.4263,0.4778,0
1424,'els',2.5736,0.1368,0.0824,0.3214,0.4581,0.3751,0.4575,0
1425,'ertain',2.8267,0.1675,0.1421,0.3324,0.4999,0.3562,0.4984,0
1426,' pos',2.3755,0.1570,0.0708,0.3870,0.5441,0.4433,0.5142,0
1427,'____',2.4712,0.1479,0.0871,0.3576,0.5055,0.3803,0.4674,0
1428,'iver',2.7331,0.1491,0.0962,0.3108,0.4599,0.3539,0.4501,0
1429,' process',2.0774,0.1812,0.0865,0.3684,0.5496,0.4215,0.5080,0
1430,' program',2.1055,0.1286,0.0757,0.3591,0.4877,0.4030,0.4787,0
1431,'ified',2.5374,0.1808,0.1218,0.3205,0.5013,0.3820,0.5038,0
1432,' Rep',2.2987,0.1530,0.0648,0.3746,0.5276,0.4320,0.4968,0
1433,'16',2.1342,0.1915,0.0888,0.3318,0.5234,0.4110,0.4999,0
1434,'uro',2.6876,0.1576,0.1109,0.3533,0.5109,0.4050,0.5159,0
1435,'ology',2.5695,0.1827,0.1379,0.3075,0.4902,0.3700,0.5078,1
1436,'atter',2.6334,0.1707,0.0917,0.3644,0.5351,0.4276,0.5193,0
1437,'ina',2.4851,0.1479,0.0943,0.3748,0.5228,0.4251,0.5193,0
1438,' name',2.0348,0.1573,0.0730,0.3647,0.5219,0.4252,0.4981,0
1439,' All',1.9148,0.1569,0.0488,0.3795,0.5364,0.4452,0.4940,0
1440,' four',1.7571,0.1775,0.0715,0.3524,0.5299,0.4390,0.5104,0
1441,' return',2.1157,0.1560,0.0878,0.3725,0.5285,0.4216,0.5094,0
1442,'vious',2.5115,0.1809,0.1282,0.4056,0.5865,0.4830,0.6112,0
1443,'bs',2.5745,0.1504,0.0978,0.3571,0.5075,0.4129,0.5107,0
1444,' called',2.0174,0.1642,0.0590,0.3297,0.4939,0.4200,0.4790,0
1445,' move',1.9984,0.1244,0.0641,0.3878,0.5122,0.4349,0.4989,0
1446,' Sc',2.1453,0.1193,0.0451,0.4230,0.5423,0.4700,0.5151,0
1447,'ird',2.7122,0.1913,0.1380,0.3711,0.5625,0.3822,0.5202,0
1448,' group',1.9423,0.1717,0.0768,0.3639,0.5356,0.4513,0.5281,0
1449,' bre',2.5269,0.2056,0.0608,0.4138,0.6193,0.4667,0.5275,0
1450,' men',2.0194,0.1215,0.0426,0.3525,0.4740,0.4169,0.4595,0
1451,' cap',2.2648,0.1304,0.0611,0.4052,0.5357,0.4619,0.5230,0
1452,'ten',2.6847,0.1588,0.0877,0.3613,0.5201,0.3983,0.4860,0
1453,'ee',2.5112,0.1491,0.0836,0.3610,0.5100,0.4236,0.5073,0
1454,' dri',2.4334,0.2530,0.1174,0.3734,0.6264,0.4091,0.5265,0
1455,'leg',2.5389,0.1114,0.0876,0.4364,0.5478,0.4503,0.5379,0
1456,'here',2.6371,0.1365,0.0808,0.3427,0.4792,0.3834,0.4643,0
1457,'uthor',3.0368,0.1772,0.1188,0.3059,0.4831,0.3376,0.4564,0
1458,' pat',2.4501,0.1506,0.0640,0.4131,0.5637,0.4573,0.5213,0
1459,' current',2.0145,0.1650,0.0867,0.3872,0.5522,0.4400,0.5267,0
1460,'ides',2.6468,0.1308,0.0694,0.3171,0.4479,0.3731,0.4425,0
1461,' pop',2.1682,0.1631,0.0786,0.4255,0.5886,0.4670,0.5457,0
1462,'to',2.1538,0.1608,0.0500,0.3878,0.5486,0.4286,0.4787,0
1463,'ention',2.6352,0.1976,0.1253,0.3405,0.5381,0.3886,0.5139,1
1464,' always',2.0023,0.1817,0.0873,0.3577,0.5395,0.4405,0.5278,0
1465,' mil',2.3885,0.1463,0.0529,0.4130,0.5593,0.4554,0.5083,0
1466,' women',2.0043,0.1155,0.0472,0.3644,0.4799,0.4215,0.4687,0
1467,' 16',1.8839,0.1759,0.0731,0.3407,0.5166,0.4297,0.5028,0
1468,' old',1.8879,0.2565,0.2106,0.3220,0.5785,0.3459,0.5564,0
1469,'iven',3.0131,0.1602,0.1065,0.3292,0.4894,0.3773,0.4837,0
1470,'raph',3.0019,0.1715,0.1274,0.3085,0.4799,0.3643,0.4917,0
1471,' Or',2.1337,0.1393,0.0592,0.3791,0.5184,0.4432,0.5025,0
1472,'ror',2.7854,0.1875,0.1583,0.3344,0.5219,0.3643,0.5226,0
1473,'ently',2.6856,0.1877,0.2891,0.3139,0.5017,0.3633,0.6524,0
1474,' near',1.9822,0.2497,0.1998,0.3353,0.5850,0.4004,0.6001,0
1475,' Ex',2.1957,0.1259,0.0487,0.3967,0.5226,0.4453,0.4940,0
1476,'ream',2.8140,0.1704,0.1181,0.3412,0.5116,0.3742,0.4923,0
1477,'sh',2.3561,0.1039,0.0468,0.3702,0.4742,0.4141,0.4608,0
1478,' 14',1.8566,0.1737,0.0685,0.3542,0.5279,0.4464,0.5148,0
1479,' free',2.0671,0.1345,0.0640,0.3616,0.4962,0.4237,0.4877,0
1480,'ission',2.7203,0.1748,0.1209,0.3425,0.5173,0.3803,0.5013,0
1481,'stand',2.6939,0.1488,0.0698,0.3526,0.5014,0.4076,0.4773,0
1482,' Con',2.1490,0.1144,0.0359,0.4239,0.5383,0.4765,0.5125,0
1483,'ality',2.7081,0.1735,0.1165,0.3167,0.4901,0.3951,0.5116,0
1484,'used',2.4999,0.1689,0.1090,0.3387,0.5075,0.3824,0.4914,1
1485,'13',2.1188,0.1731,0.0879,0.3561,0.5292,0.4265,0.5143,0
1486,' design',2.1044,0.1374,0.0669,0.3721,0.5095,0.4293,0.4962,0
1487,' change',2.0279,0.1293,0.0674,0.3708,0.5001,0.4319,0.4993,0
1488,' chang',2.4653,0.1814,0.0744,0.3864,0.5678,0.4384,0.5128,0
1489,' bo',2.2076,0.1810,0.0602,0.3990,0.5800,0.4687,0.5289,0
1490,' vis',2.4645,0.2033,0.0829,0.3746,0.5778,0.4042,0.4871,0
1491,'ember',3.0224,0.1492,0.0890,0.3186,0.4679,0.3577,0.4467,0
1492,' book',2.0380,0.1417,0.0585,0.3572,0.4989,0.4384,0.4968,0
1493,'ready',2.6592,0.1960,0.1509,0.3659,0.5619,0.3991,0.5500,0
1494,' kill',2.0935,0.1703,0.0890,0.3590,0.5293,0.4221,0.5110,0
1495,'25',2.1915,0.2083,0.0944,0.3181,0.5264,0.3951,0.4895,0
1496,'pped',2.4784,0.2052,0.0997,0.3486,0.5538,0.4181,0.5179,0
1497,' away',2.0585,0.1603,0.0857,0.3730,0.5333,0.4327,0.5184,0
1498,' able',1.9408,0.2011,0.1161,0.3798,0.5809,0.4692,0.5853,0
1499,' country',1.9559,0.1449,0.0723,0.3955,0.5403,0.4576,0.5299,0
1500,' const',2.3186,0.1725,0.0737,0.4051,0.5775,0.4553,0.5290,0
1501,'arn',2.6890,0.1550,0.0957,0.3414,0.4964,0.3785,0.4742,0
1502,' order',2.1795,0.1812,0.1062,0.3564,0.5376,0.4025,0.5087,0
1503,'AR',2.3741,0.1237,0.0708,0.3759,0.4996,0.4292,0.5000,1
1504,'ior',2.7596,0.1454,0.0904,0.3904,0.5358,0.4385,0.5289,0
1505,'ium',2.6727,0.1792,0.1201,0.3339,0.5130,0.3781,0.4982,0
1506,'orth',2.8804,0.1400,0.0975,0.3247,0.4647,0.3675,0.4650,0
1507,'18',2.1864,0.1981,0.1073,0.3165,0.5145,0.3805,0.4878,0
1508,'ailable',3.0033,0.3329,0.2694,0.2937,0.6266,0.2935,0.5629,0
1509,' sw',2.1617,0.1647,0.0614,0.4035,0.5683,0.4558,0.5172,0
1510,' million',1.8383,0.1584,0.0812,0.4217,0.5800,0.4893,0.5705,0
1511,' 13',1.8499,0.1708,0.0700,0.3591,0.5299,0.4488,0.5188,0
1512,'atic',2.6843,0.1710,0.1180,0.3289,0.4999,0.3713,0.4893,0
1513,'ted',2.6487,0.1424,0.0752,0.3644,0.5068,0.4185,0.4937,0
1514,' Go',2.1187,0.1487,0.0620,0.4086,0.5573,0.4580,0.5200,0
1515,' oper',2.5336,0.1541,0.0697,0.3728,0.5269,0.4159,0.4856,0
1516,'eng',2.6876,0.1278,0.0901,0.3580,0.4857,0.3988,0.4889,0
1517,' thing',1.8754,0.2002,0.1564,0.3590,0.5592,0.4024,0.5588,0
1518,'ajor',2.9056,0.1916,0.1316,0.3405,0.5321,0.3783,0.5099,0
1519,'conom',3.0538,0.1691,0.1186,0.3097,0.4788,0.3478,0.4664,0
1520,' Comm',2.3925,0.1368,0.0439,0.4091,0.5459,0.4510,0.4949,0
1521,' why',1.9723,0.1540,0.0782,0.4226,0.5767,0.5160,0.5942,0
1522,'ured',2.6110,0.2194,0.1484,0.2811,0.5005,0.3182,0.4666,1
1523,'ural',2.7595,0.1794,0.1396,0.2988,0.4782,0.3375,0.4771,0
1524,' school',2.0272,0.1481,0.0731,0.3440,0.4921,0.4077,0.4808,0
1525,'by',2.3472,0.1193,0.0557,0.3705,0.4898,0.4324,0.4881,0
1526,' Mar',2.1687,0.1716,0.0738,0.3409,0.5126,0.4236,0.4974,0
1527,' aff',2.4082,0.2218,0.0601,0.3765,0.5982,0.4300,0.4901,0
1528,' days',2.0462,0.1455,0.0723,0.3496,0.4951,0.4119,0.4841,0
1529,' ann',2.5412,0.1732,0.0864,0.3726,0.5458,0.4221,0.5086,0
1530,'ush',2.5704,0.1451,0.0802,0.3746,0.5197,0.4187,0.4990,0
1531,'ane',2.5823,0.1748,0.1214,0.3341,0.5089,0.3982,0.5196,1
1532,'If',1.9983,0.1434,0.0665,0.3884,0.5318,0.4535,0.5199,1
1533,'eg',2.6150,0.1077,0.0569,0.4107,0.5184,0.4512,0.5081,0
1534,' prof',2.3621,0.2300,0.0874,0.4081,0.6381,0.4505,0.5379,0
1535,' health',2.0048,0.1688,0.0873,0.3981,0.5668,0.4712,0.5585,0
1536,'outh',2.7189,0.2032,0.1332,0.3641,0.5673,0.3966,0.5298,0
1537,'But',1.9896,0.1238,0.0835,0.3935,0.5173,0.4604,0.5438,0
1538,'ional',2.8902,0.1872,0.1423,0.3307,0.5179,0.3800,0.5224,0
1539,"'.,'",2.0008,0.1859,0.1258,0.3590,0.5449,0.4370,0.5628,0
1540,' sol',2.4870,0.1481,0.0507,0.4208,0.5689,0.4673,0.5180,0
1541,' already',2.0743,0.1480,0.0595,0.4238,0.5718,0.4927,0.5522,0
1542,' 30',1.8519,0.1915,0.0773,0.3409,0.5324,0.4419,0.5193,0
1543,' charact',2.7919,0.2174,0.0894,0.3329,0.5503,0.3601,0.4495,0
1544,'He',2.0537,0.1734,0.0335,0.3475,0.5210,0.3961,0.4296,1
1545,' friend',2.0752,0.1803,0.0974,0.3815,0.5618,0.4533,0.5508,0
1546,'ES',2.3959,0.1244,0.0491,0.3528,0.4771,0.4105,0.4595,1
1547,'ians',2.4839,0.1671,0.1289,0.3295,0.4967,0.3652,0.4941,0
1548,'icle',2.8197,0.2211,0.1655,0.3230,0.5440,0.3630,0.5285,1
1549,"""'d""",2.0330,0.1491,0.0887,0.3761,0.5253,0.4094,0.4982,0
